"ID";"TCM_DN";"Rev";"ClientCode";"LastTrn";"LastTrnClient";"StagingPath"
"15157";"4355-AI-CS-21I100000001";"AA";"21-STCS-I1011";;;
"15158";"4355-AI-CS-21E100000001";"AA";"21-STCS-E1007";;;
"15159";"4355-AI-DU-21I10PR09004";"0";"21-STDTE-I1053";"2122-TTMCP-00860";;
"15160";"4355-AI-DU-21P30ST01009";"0";"21-STDTE-P3009";"2122-TTMCP-01710";"RLPP-TCPTM-00238";
"15161";"4355-AI-DU-21P30ST01017";"0";"21-STDTE-P3017";"2122-TTMCP-01710";"RLPP-TCPTM-00227";
"15162";"4355-AI-DU-21P30ST01014";"0";"21-STDTE-P3014";"2122-TTMCP-01710";"RLPP-TCPTM-00238";
"15163";"4355-AI-DU-21P30ST01018";"0";"21-STDTE-P3018";"2122-TTMCP-01710";"RLPP-TCPTM-00227";
"15164";"4355-AI-DU-21P30ST01013";"0";"21-STDTE-P3013";"2122-TTMCP-01710";"RLPP-TCPTM-00227";
"15165";"4355-AI-DU-21P30ST01011";"0";"21-STDTE-P3011";"2122-TTMCP-01710";;
"15166";"4355-AI-DU-21P30ST01016";"0";"21-STDTE-P3016";"2122-TTMCP-01710";"RLPP-TCPTM-00238";
"15167";"4355-AI-DU-21P30ST01015";"0";"21-STDTE-P3015";"2122-TTMCP-01710";;
"15168";"4355-AI-DU-21P30ST01012";"0";"21-STDTE-P3012";"2122-TTMCP-01710";"RLPP-TCPTM-00238";
"15169";"4355-AI-DU-21P30ST01010";"0";"21-STDTE-P3010";"2122-TTMCP-01710";;
"15170";"4355-AG-WR-00000002";"AA";;;;
"15171";"4355-AI-CS-21I10PR06001";"AA";"21-STCS-I1006";"2122-TTMCP-00936";;
"15172";"4355-AI-CS-21I10PR09001";"AA";"21-STCS-I1009";"2122-TTMCP-00861";;
"15173";"4355-AG-WR-00000001";"AA";;;;
"15174";"4355-AI-CS-21P100000001";"AA";"21-STCS-P1003";;;
"15175";"4355-AI-CS-21I10PR07001";"AA";"21-STCS-I1007";"2122-TTMCP-01545";;
"15176";"4355-AI-CS-21I10PR05001";"AA";"21-STCS-I1005";"2122-TTMCP-00934";;
"15177";"4355-AI-CS-21P10SS03001";"AA";"21-STCS-P1010";;;
"15178";"4355-AI-CS-21P10SS02001";"AA";"21-STCS-P1011";;;
"15179";"4355-AI-CS-21P10SS01001";"AA";"21-STCS-P1006";;;
"15180";"4355-AI-DU-21P30ST01033";"0";"21-STDTE-P3033";"2122-TTMCP-02482";;
"15181";"4355-AI-DU-21P30ST01039";"0";"21-STDTE-P3039";"2122-TTMCP-02482";;
"15182";"4355-AI-DU-21P30ST01036";"0";"21-STDTE-P3036";"2122-TTMCP-02482";;
"15183";"4355-AI-DU-21P30ST01037";"0";"21-STDTE-P3037";"2122-TTMCP-02482";;
"15184";"4355-AI-CS-21I10PR04001";"AA";"21-STCS-I1004";"2122-TTMCP-01432";;
"15185";"4355-AI-CS-21I10PR03001";"AA";"21-STCS-I1003";"2122-TTMCP-01420";;
"15186";"4355-AI-DU-21P30ST01035";"AA";"21-STDTE-P3035";;;
"15187";"4355-AI-DU-21P30ST01034";"AA";"21-STDTE-P3034";;;
"15188";"4355-AI-DU-21P30ST01032";"AA";"21-STDTE-P3032";;;
"15189";"4355-AI-DU-21P30ST01038";"0";"21-STDTE-P3038";"2122-TTMCP-02482";;
"15190";"4355-AI-DU-21P30ST01040";"0";"21-STDTE-P3040";"2122-TTMCP-02482";;
"15191";"4355-AI-DU-21P30SS01001";"AA";"21-STDTE-P1020";;;
"15192";"4355-AI-DU-21P30ST01042";"0";"21-STDTE-P3042";"2122-TTMCP-02482";;
"15193";"4355-AI-DU-21P300000008";"AA";"21-STDTE-P3058";;;
"15194";"4355-AI-DU-21P30ST01041";"0";"21-STDTE-P3041";"2122-TTMCP-02482";;
"15195";"4355-AI-DU-21P30ST01001";"0";"21-STDTE-P3001";"2122-TTMCP-01710";;
"15196";"4355-AI-CS-21I10PR02001";"AA";"21-STCS-I1002";"2122-TTMCP-00673";;
"15197";"4355-AI-DU-21P30SS02001";"AA";"21-STDTE-P1038";;;
"15198";"4355-AI-DU-21P300000007";"AA";"21-STDTE-P3057";;;
"15199";"4355-AI-CS-21I10PR01001";"AA";"21-STCS-I1001";"2122-TTMCP-00785";;
"15200";"4355-AI-DU-21P300000003";"AA";"21-STDTE-P3053";;;
"15201";"4355-AI-DU-21P300000001";"AA";"21-STDTE-P3051";;;
"15202";"4355-AI-DU-21P20ST01008";"AA";"21-STDTE-P1037";;;
"15203";"4355-AI-DU-21P20ST01006";"AA";"21-STDTE-P1035";;;
"15204";"4355-AI-DU-21P20ST01005";"AA";"21-STDTE-P1034";;;
"15205";"4355-AI-DU-21P300000005";"AA";"21-STDTE-P3055";;;
"15206";"4355-AI-DU-21P20ST01007";"AA";"21-STDTE-P1036";;;
"15207";"4355-AI-DU-21P300000004";"AA";"21-STDTE-P3054";;;
"15208";"4355-AI-DU-21P300000006";"AA";"21-STDTE-P3056";;;
"15209";"4355-AI-DU-21P300000002";"AA";"21-STDTE-P3052";;;
"15210";"4355-AI-DU-21P20ST01002";"AA";"21-STDTE-P1031";;;
"15211";"4355-AI-DU-21P20ST01004";"AA";"21-STDTE-P1033";;;
"15212";"4355-AI-DU-21P20ST01003";"AA";"21-STDTE-P1032";;;
"15213";"4355-AI-DU-21P200000007";"AA";"21-STDTE-P2007";;;
"15214";"4355-AI-DU-21P200000005";"AA";"21-STDTE-P2005";;;
"15215";"4355-AI-DU-21P20ST01001";"AA";"21-STDTE-P1030";;;
"15216";"4355-AI-DU-21P200000004";"AA";"21-STDTE-P2004";;;
"15217";"4355-AI-DU-21P200000006";"AA";"21-STDTE-P2006";;;
"15218";"4355-AI-DU-21P200000008";"AA";"21-STDTE-P2008";;;
"15219";"4355-AI-DU-21P200000003";"AA";"21-STDTE-P2003";;;
"15220";"4355-AI-DU-21P10ST02003";"AA";"21-STDTE-P2032";;;
"15221";"4355-AI-DU-21P200000001";"AA";"21-STDTE-P2001";;;
"15222";"4355-AI-DU-21P10ST01006";"AA";"21-STDTE-P1006";;;
"15223";"4355-AI-DU-21P200000002";"AA";"21-STDTE-P2002";;;
"15224";"4355-AI-DU-21P10ST02002";"AA";"21-STDTE-P2031";;;
"15225";"4355-AI-DU-21P10ST03002";"AA";"21-STDTE-P3071";;;
"15226";"4355-AI-DU-21P10ST03001";"AA";"21-STDTE-P3070";;;
"15227";"4355-AI-DU-21P10ST02001";"AA";"21-STDTE-P2030";;;
"15228";"4355-AI-DU-21P10ST01005";"AA";"21-STDTE-P1005";;;
"15229";"4355-AI-DU-21P10ST01004";"AA";"21-STDTE-P1004";;;
"15230";"4355-AI-DU-21P10SS01003";"AA";"21-STDTE-P2048";;;
"15231";"4355-AI-DU-21P10SS02002";"AA";"21-STDTE-P1041";;;
"15232";"4355-AI-DU-21P10SS01002";"AA";"21-STDTE-P2047";;;
"15233";"4355-AI-DU-21P10ST01002";"AA";"21-STDTE-P1002";;;
"15234";"4355-AI-DU-21P10SS02001";"AA";"21-STDTE-P1040";;;
"15235";"4355-AI-DU-21P10SS03001";"AA";"21-STDTE-P1025";;;
"15236";"4355-AI-DU-21P10SS03002";"AA";"21-STDTE-P1026";;;
"15237";"4355-AI-DU-21P10ST01003";"AA";"21-STDTE-P1003";;;
"15238";"4355-AI-DU-21P10SS01001";"AA";"21-STDTE-P2046";;;
"15239";"4355-AI-DU-21P10ST01001";"AA";"21-STDTE-P1001";;;
"15240";"4355-AI-DU-21I10PR07004";"AA";"21-STDTE-I1042";;;
"15241";"4355-AI-DU-21P100000003";"AA";"21-STDTE-P1009";;;
"15242";"4355-AI-DU-21P100000008";"AA";"21-STDTE-P1014";;;
"15243";"4355-AI-DU-21P100000006";"AA";"21-STDTE-P1012";;;
"15244";"4355-AI-DU-21I10PR07003";"0";"21-STDTE-I1041";"2122-TTMCP-01486";"RLPP-TCPTM-00207";
"15245";"4355-AI-DU-21P100000001";"AA";"21-STDTE-P1007";;;
"15246";"4355-AI-DU-21P100000005";"AA";"21-STDTE-P1011";;;
"15247";"4355-AI-DU-21P100000004";"AA";"21-STDTE-P1010";;;
"15248";"4355-AI-DU-21P100000002";"AA";"21-STDTE-P1008";;;
"15249";"4355-AI-DU-21P100000007";"AA";"21-STDTE-P1013";;;
"15250";"4355-AI-DU-21I10PR05005";"AA";"21-STDTE-I1033";;;
"15251";"4355-AI-DU-21I10PR07002";"0";"21-STDTE-I1040";"2122-TTMCP-01486";"RLPP-TCPTM-00207";
"15252";"4355-AI-DU-21I10PR05003";"0";"21-STDTE-I1031";"2122-TTMCP-00935";;
"15253";"4355-AI-DU-21I10PR06001";"0";"21-STDTE-I1034";"2122-TTMCP-00937";;
"15254";"4355-AI-DU-21I10PR06005";"AA";"21-STDTE-I1038";;;
"15255";"4355-AI-DU-21I10PR07001";"0";"21-STDTE-I1039";"2122-TTMCP-01486";"RLPP-TCPTM-00207";
"15256";"4355-AI-DU-21I10PR06003";"0";"21-STDTE-I1036";"2122-TTMCP-00937";;
"15257";"4355-AI-DU-21I10PR05004";"0";"21-STDTE-I1032";"2122-TTMCP-00935";;
"15258";"4355-AI-DU-21I10PR06004";"0";"21-STDTE-I1037";"2122-TTMCP-00937";"RLPP-TCPTM-00161";
"15259";"4355-AI-DU-21I10PR06002";"0";"21-STDTE-I1035";"2122-TTMCP-00937";;
"15260";"4355-AI-DU-21I10PR05001";"0";"21-STDTE-I1029";"2122-TTMCP-00935";"RLPP-TCPTM-00161";
"15261";"4355-AI-DU-21I10PR04004";"0";"21-STDTE-I1025";"2122-TTMCP-00774";;
"15262";"4355-AI-DU-21I10PR04006";"AA";"21-STDTE-I1027";;;
"15263";"4355-AI-DU-21I10PR05002";"0";"21-STDTE-I1030";"2122-TTMCP-00935";;
"15264";"4355-AI-DU-21I10PR04003";"0";"21-STDTE-I1024";"2122-TTMCP-00774";"RLPP-TCPTM-00155";
"15265";"4355-AI-DU-21I10PR03007";"AA";"21-STDTE-I1021";;;
"15266";"4355-AI-DU-21I10PR04001";"0";"21-STDTE-I1022";"2122-TTMCP-00774";"RLPP-TCPTM-00155";
"15267";"4355-AI-DU-21I10PR04007";"AA";"21-STDTE-I1028";;;
"15268";"4355-AI-DU-21I10PR04002";"0";"21-STDTE-I1023";"2122-TTMCP-00774";;
"15269";"4355-AI-DU-21I10PR04005";"0";"21-STDTE-I1026";"2122-TTMCP-00774";;
"15270";"4355-AI-DU-21I10PR03003";"0";"21-STDTE-I1017";"2122-TTMCP-00771";"RLPP-TCPTM-00155";
"15271";"4355-AI-DU-21I10PR03004";"0";"21-STDTE-I1018";"2122-TTMCP-00771";"RLPP-TCPTM-00155";
"15272";"4355-AI-DU-21S100000002";"AA";"21-STDTE-S1002";;;
"15273";"4355-AI-DU-21I10PR03005";"0";"21-STDTE-I1019";"2122-TTMCP-00771";"RLPP-TCPTM-00155";
"15274";"4355-AI-DU-21S100000003";"AA";"21-STDTE-S1003";;;
"15275";"4355-AI-DU-21I10PR03006";"AA";"21-STDTE-I1020";;;
"15276";"4355-AI-DU-21I10PR03002";"0";"21-STDTE-I1016";"2122-TTMCP-00771";"RLPP-TCPTM-00155";
"15277";"4355-AI-DU-21I10PR03001";"0";"21-STDTE-I1015";"2122-TTMCP-00771";;
"15278";"4355-AI-DU-21S100000001";"AA";"21-STDTE-S1001";;;
"15279";"4355-AI-DU-21I10PR02007";"AA";"21-STDTE-I1014";;;
"15280";"4355-AI-DU-21I10PR02005";"0";"21-STDTE-I1012";"2122-TTMCP-00695";"RLPP-TCPTM-00127";
"15281";"4355-AI-DU-21I10PR01006";"0";"21-STDTE-I1006";"2122-TTMCP-00791";;
"15282";"4355-AI-DU-21I10PR01007";"0";"21-STDTE-I1007";"2122-TTMCP-00791";;
"15283";"4355-AI-DU-21I10PR01004";"0";"21-STDTE-I1004";"2122-TTMCP-00791";;
"15284";"4355-AI-DU-21I10PR02006";"0";"21-STDTE-I1013";"2122-TTMCP-00695";"RLPP-TCPTM-00127";
"15285";"4355-AI-DU-21I10PR01005";"0";"21-STDTE-I1005";"2122-TTMCP-00791";;
"15286";"4355-AI-DU-21I10PR02004";"0";"21-STDTE-I1011";"2122-TTMCP-00695";;
"15287";"4355-AI-DU-21I10PR02002";"0";"21-STDTE-I1009";"2122-TTMCP-00695";;
"15288";"4355-AI-DU-21I10PR02001";"0";"21-STDTE-I1008";"2122-TTMCP-00695";;
"15289";"4355-AI-DU-21I10PR02003";"0";"21-STDTE-I1010";"2122-TTMCP-00695";"RLPP-TCPTM-00127";
"15290";"4355-AI-DU-21I10PR01001";"0";"21-STDTE-I1001";"2122-TTMCP-00791";;
"15291";"4355-AI-DU-21I100000002";"AA";"21-STDTE-I1060";;;
"15292";"4355-AI-DU-21I100000005";"AA";"21-STDTE-I1063";;;
"15293";"4355-AI-DU-21I100000003";"AA";"21-STDTE-I1061";;;
"15294";"4355-AI-DU-21I10PR01002";"0";"21-STDTE-I1002";"2122-TTMCP-00791";;
"15295";"4355-AI-DU-21I100000008";"AA";"21-STDTE-I1066";;;
"15296";"4355-AI-DU-21I100000006";"AA";"21-STDTE-I1064";;;
"15297";"4355-AI-DU-21I10PR01003";"0";"21-STDTE-I1003";"2122-TTMCP-00791";;
"15298";"4355-AI-DU-21I100000007";"AA";"21-STDTE-I1065";;;
"15299";"4355-AI-DU-21I100000004";"AA";"21-STDTE-I1062";;;
"15300";"4355-AI-DU-21I100000001";"AA";"21-STDTE-I1059";;;
"15301";"4355-AI-DU-21E10ST01033";"AA";"21-STDTE-E1033";;;
"15302";"4355-AI-DU-21E10ST01035";"AA";"21-STDTE-E1035";;;
"15303";"4355-AI-DU-21E10ST01031";"AA";"21-STDTE-E1031";;;
"15304";"4355-AI-DU-21E10ST01029";"AA";"21-STDTE-E1029";;;
"15305";"4355-AI-DU-21E10ST01032";"AA";"21-STDTE-E1032";;;
"15306";"4355-AI-DU-21E10ST01016";"AA";"21-STDTE-E1016";;;
"15307";"4355-AI-DU-21E10ST01030";"AA";"21-STDTE-E1030";;;
"15308";"4355-AI-DU-21E10ST01034";"AA";"21-STDTE-E1034";;;
"15309";"4355-AI-DU-21E10ST01028";"AA";"21-STDTE-E1028";;;
"15310";"4355-AI-DU-21E10ST01009";"AA";"21-STDTE-E1009";;;
"15311";"4355-AI-DU-21E10ST01007";"AA";"21-STDTE-E1007";;;
"15312";"4355-AI-DU-21E10ST01008";"AA";"21-STDTE-E1008";;;
"15313";"4355-AI-DU-21E10ST01011";"AA";"21-STDTE-E1011";;;
"15314";"4355-AI-DU-21E10ST01010";"AA";"21-STDTE-E1010";;;
"15315";"4355-AI-DU-21E10ST01015";"AA";"21-STDTE-E1015";;;
"15316";"4355-AI-DU-21E10ST01012";"AA";"21-STDTE-E1012";;;
"15317";"4355-AI-DU-21E10ST01013";"AA";"21-STDTE-E1013";;;
"15318";"4355-AI-DU-21E10ST01006";"AA";"21-STDTE-E1006";;;
"15319";"4355-AI-DU-21E10ST01014";"AA";"21-STDTE-E1014";;;
"15320";"4355-AI-DU-21E10ST01001";"AA";"21-STDTE-E1001";;;
"15321";"4355-AI-DU-22E10PR10002";"AA";"22-STDTE-I1058";;;
"15322";"4355-AI-DU-22E10PR10001";"AA";"22-STDTE-I1057";;;
"15323";"4355-AI-DU-21E10SS01003";"AA";"21-STDTE-E01062";;;
"15324";"4355-AI-DU-22E10PR10004";"AA";"22-STDTE-I1060";;;
"15325";"4355-AI-DU-21E10ST01005";"AA";"21-STDTE-E1005";;;
"15326";"4355-AI-DU-21E10ST01002";"AA";"21-STDTE-E1002";;;
"15327";"4355-AI-DU-21E10ST01004";"AA";"21-STDTE-E1004";;;
"15328";"4355-AI-DU-21E10ST01003";"AA";"21-STDTE-E1003";;;
"15329";"4355-AI-DU-22E10PR10003";"AA";"22-STDTE-I1059";;;
"15330";"4355-AI-DU-22E10ST01016";"AA";"22-STDTE-E1016";;;
"15331";"4355-AI-DU-22E10ST01013";"AA";"22-STDTE-E1013";;;
"15332";"4355-AI-DU-21E10SS01002";"AA";"21-STDTE-E01061";;;
"15333";"4355-AI-DU-21E10PR10003";"AA";"21-STDTE-I1057";;;
"15334";"4355-AI-DU-21E10PR10002";"AA";"21-STDTE-I1056";;;
"15335";"4355-AI-DU-22E10ST01015";"AA";"22-STDTE-E1015";;;
"15336";"4355-AI-DU-21E10SS01001";"AA";"21-STDTE-E01060";;;
"15337";"4355-AI-DU-22E10ST01012";"AA";"22-STDTE-E1012";;;
"15338";"4355-AI-DU-22E10ST01014";"AA";"22-STDTE-E1014";;;
"15339";"4355-AI-DU-21E10PR10004";"AA";"21-STDTE-I1058";;;
"15340";"4355-AI-DU-22E10ST01018";"AA";"22-STDTE-E1018";;;
"15341";"4355-AI-DU-21E10PR10001";"AA";"21-STDTE-I1055";;;
"15342";"4355-AI-DU-21E10BL06027";"AA";"21-STDTE-E1051";;;
"15343";"4355-AI-DU-22E10ST01023";"AA";"22-STDTE-E1023";;;
"15344";"4355-AI-DU-22E10ST01022";"AA";"22-STDTE-E1022";;;
"15345";"4355-AI-DU-22E10ST01020";"AA";"22-STDTE-E1020";;;
"15346";"4355-AI-DU-22E10ST01017";"AA";"22-STDTE-E1017";;;
"15347";"4355-AI-DU-22E10ST01021";"AA";"22-STDTE-E1021";;;
"15348";"4355-AI-DU-22E10ST01024";"AA";"22-STDTE-E1024";;;
"15349";"4355-AI-DU-22E10ST01019";"AA";"22-STDTE-E1019";;;
"15350";"4355-AI-DU-21E10BL06022";"AA";"21-STDTE-E1046";;;
"15351";"4355-AI-DU-21E10BL06026";"AA";"21-STDTE-E1050";;;
"15352";"4355-AI-DU-21E10BL06024";"AA";"21-STDTE-E1048";;;
"15353";"4355-AI-DU-21E10BL06023";"AA";"21-STDTE-E1047";;;
"15354";"4355-AI-DU-21E10BL06006";"AA";"21-STDTE-E1041";;;
"15355";"4355-AI-DU-21E10BL06007";"AA";"21-STDTE-E1042";;;
"15356";"4355-AI-DU-21E10BL06020";"AA";"21-STDTE-E1044";;;
"15357";"4355-AI-DU-21E10BL06025";"AA";"21-STDTE-E1049";;;
"15358";"4355-AI-DU-21E10BL06021";"AA";"21-STDTE-E1045";;;
"15359";"4355-AI-DU-21E10BL06008";"AA";"21-STDTE-E1043";;;
"15360";"4355-AI-DU-21E100000008";"AA";"21-STDTE-E1059";;;
"15361";"4355-AI-DU-21E100000005";"AA";"21-STDTE-E1056";;;
"15362";"4355-AI-CS-60P00BL01001";"AA";"60-STCS-P0002";;;
"15363";"4355-AI-DU-21E10BL06002";"AA";"21-STDTE-E1037";;;
"15364";"4355-AI-DU-21E10BL06005";"AA";"21-STDTE-E1040";;;
"15365";"4355-AI-DU-21E100000006";"AA";"21-STDTE-E1057";;;
"15366";"4355-AI-DU-21E100000007";"AA";"21-STDTE-E1058";;;
"15367";"4355-AI-DU-21E10BL06003";"AA";"21-STDTE-E1038";;;
"15368";"4355-AI-DU-21E10BL06001";"AA";"21-STDTE-E1036";;;
"15369";"4355-AI-DU-21E10BL06004";"AA";"21-STDTE-E1039";;;
"15370";"4355-AI-CS-60C10PD01001";"AA";"60-STCS-C1001";;;
"15371";"4355-AI-CS-60B10ST01001";"AA";"60-STCS-B1001";;;
"15372";"4355-AI-CS-60C100000001";"AA";"60-STCS-C1003";;;
"15373";"4355-AI-CS-60B10ST04001";"AA";"60-STCS-B4001";;;
"15374";"4355-AI-CS-60A10ST01001";"AA";"60-STCS-A1001";;;
"15375";"4355-AI-CS-60B10ST03001";"AA";"60-STCS-B3001";;;
"15376";"4355-AI-CS-60B100000001";"AA";"60-STCS-B1005";;;
"15377";"4355-AI-CS-60A10ST17001";"AA";"60-STCS-A1002";;;
"15378";"4355-AI-CS-60P000000001";"AA";"60-STCS-P0006";;;
"15379";"4355-AI-CS-60B10ST02001";"AA";"60-STCS-B1002";;;
"15380";"4355-AI-CS-60A10SR08001";"AA";"60-STCS-A1010";;;
"15381";"4355-AI-DU-22I10PR03004";"0";"22-STDTE-I1018";"2122-TTMCP-00979";;
"15382";"4355-AI-DU-22I10PR03005";"0";"22-STDTE-I1019";"2122-TTMCP-00979";;
"15383";"4355-AI-CS-60A10SR10001";"AA";"60-STCS-A1012";;;
"15384";"4355-AI-CS-60A10SS01001";"AA";"60-STCS-A1014";;;
"15385";"4355-AI-DU-22I10PR04002";"0";"22-STDTE-I1023";"2122-TTMCP-01008";;
"15386";"4355-AI-CS-60A10SR09001";"AA";"60-STCS-A1011";;;
"15387";"4355-AI-DU-22I10PR03006";"AA";"22-STDTE-I1020";;;
"15388";"4355-AI-DU-22I10PR04001";"0";"22-STDTE-I1022";"2122-TTMCP-01008";;
"15389";"4355-AI-DU-22I10PR03007";"AA";"22-STDTE-I1021";;;
"15390";"4355-AI-DU-22I10PR05001";"0";"22-STDTE-I1029";"2122-TTMCP-01217";;
"15391";"4355-AI-DU-22I10PR04006";"0";"22-STDTE-I1027";"2122-TTMCP-01008";;
"15392";"4355-AI-DU-22I10PR04007";"AA";"22-STDTE-I1028";;;
"15393";"4355-AI-DU-22I10PR05002";"0";"22-STDTE-I1030";"2122-TTMCP-01217";;
"15394";"4355-AI-DU-22I10PR05003";"0";"22-STDTE-I1031";"2122-TTMCP-01217";"RLPP-TCPTM-00183";
"15395";"4355-AI-DU-22I10PR05005";"AA";"22-STDTE-I1033";;;
"15396";"4355-AI-DU-22I10PR05004";"0";"22-STDTE-I1032";"2122-TTMCP-01217";"RLPP-TCPTM-00183";
"15397";"4355-AI-DU-22I10PR04004";"0";"22-STDTE-I1025";"2122-TTMCP-01008";"RLPP-TCPTM-00166";
"15398";"4355-AI-DU-22I10PR04005";"0";"22-STDTE-I1026";"2122-TTMCP-01008";"RLPP-TCPTM-00166";
"15399";"4355-AI-DU-22I10PR04003";"0";"22-STDTE-I1024";"2122-TTMCP-01008";"RLPP-TCPTM-00166";
"15400";"4355-AI-DU-22I10PR06001";"0";"22-STDTE-I1034";"2122-TTMCP-01475";"RLPP-TCPTM-00207";
"15401";"4355-AI-CS-50Z010000001";"AA";"50-STCS-Z0002";;;
"15402";"4355-AI-DU-22I10PR06002";"0";"22-STDTE-I1035";"2122-TTMCP-01475";;
"15403";"4355-AI-CS-60A100000001";"AA";"60-STCS-A1013";;;
"15404";"4355-AI-CS-60A10BL05001";"AA";"60-STCS-A1009";;;
"15405";"4355-AI-DU-22I10PR06004";"0";"22-STDTE-I1037";"2122-TTMCP-01475";"RLPP-TCPTM-00207";
"15406";"4355-AI-DU-22I10PR06003";"0";"22-STDTE-I1036";"2122-TTMCP-01475";"RLPP-TCPTM-00207";
"15407";"4355-AI-DU-22I10PR06006";"AA";"22-STDTE-I1039";;;
"15408";"4355-AI-CS-50Z020000001";"AA";"50-STCS-Z0003";;;
"15409";"4355-AI-DU-22I10PR06005";"AA";"22-STDTE-I1038";;;
"15410";"4355-AI-DU-22P100000001";"AA";"22-STDTE-P1007";;;
"15411";"4355-AI-CS-50S20BK03001";"AA";"50-STCS-S2003";;;
"15412";"4355-AI-DU-22P100000002";"AA";"22-STDTE-P1008";;;
"15413";"4355-AI-CS-50Z000000001";"AA";"50-STCS-Z0001";;;
"15414";"4355-AI-CS-50I20SS05001";"AA";"50-STCS-I2015";;;
"15415";"4355-AI-CS-50S10BL01001";"AA";"50-STCS-S1001";;;
"15416";"4355-AI-CS-50I20SS04001";"AA";"50-STCS-I2014";;;
"15417";"4355-AI-CS-50S200000001";"AA";"50-STCS-S2004";;;
"15418";"4355-AI-CS-50S100000001";"AA";"50-STCS-S1002";;;
"15419";"4355-AI-DU-22I10PR09005";"0";"22-STDTE-I1056";"2122-TTMCP-00995";"RLPP-TCPTM-00166";
"15420";"4355-AI-DU-22P100000004";"AA";"22-STDTE-P1010";;;
"15421";"4355-AI-DU-22P100000003";"AA";"22-STDTE-P1009";;;
"15422";"4355-AI-CS-50I20IR09010";"AA";"50-STCS-I2010";;;
"15423";"4355-AI-DU-22P100000006";"AA";"22-STDTE-P1012";;;
"15424";"4355-AI-CS-50I20IR09001";"AA";"50-STCS-I2009";;;
"15425";"4355-AI-DU-22P100000005";"AA";"22-STDTE-P1011";;;
"15426";"4355-AI-CS-50I20SS02001";"AA";"50-STCS-I2012";;;
"15427";"4355-AI-CS-50I20IR07001";"AA";"50-STCS-I2007";;;
"15428";"4355-AI-CS-50I20IR08001";"AA";"50-STCS-I2008";;;
"15429";"4355-AI-CS-50I20SS03001";"AA";"50-STCS-I2013";;;
"15430";"4355-AI-CS-50I20IR04001";"AA";"50-STCS-I2004";"50-TTMCP-00579";;
"15431";"4355-AI-CS-50I10IR08001";"AA";"50-STCS-I1008";"50-TTMCP-00483";;
"15432";"4355-AI-CS-50I10IR06001";"AA";"50-STCS-I1006";"50-TTMCP-00440";;
"15433";"4355-AI-CS-50I20IR01001";"AA";"50-STCS-I2001";"50-TTMCP-00662";;
"15434";"4355-AI-CS-50I10IR07001";"AA";"50-STCS-I1007";"50-TTMCP-00415";;
"15435";"4355-AI-CS-50I200000001";"AA";"50-STCS-I2011";;;
"15436";"4355-AI-CS-50I20IR03001";"AA";"50-STCS-I2003";"50-TTMCP-00552";;
"15437";"4355-AI-CS-50I20IR06001";"AA";"50-STCS-I2006";;;
"15438";"4355-AI-CS-50I20IR02001";"AA";"50-STCS-I2002";"50-TTMCP-00663";;
"15439";"4355-AI-CS-50I20IR05001";"AA";"50-STCS-I2005";;;
"15440";"4355-AI-CS-50F10SS02001";"AA";"50-STCS-F1005";;;
"15441";"4355-AI-CS-50F100000001";"AA";"50-STCS-F1003";;;
"15442";"4355-AI-CS-50F10SS01001";"AA";"50-STCS-F1004";;;
"15443";"4355-AI-CS-50I100000001";"AA";"50-STCS-I1009";;;
"15444";"4355-AI-CS-50I10IR03001";"AA";"50-STCS-I1003";"50-TTMCP-00370";;
"15445";"4355-AI-CS-50I10IR05001";"AA";"50-STCS-I1005";"50-TTMCP-00714";;
"15446";"4355-AI-CS-50I10IR01001";"AA";"50-STCS-I1001";"50-TTMCP-00241";;
"15447";"4355-AI-CS-50F10IR01001";"AA";"50-STCS-F1001";;;
"15448";"4355-AI-CS-50I10IR02001";"AA";"50-STCS-I1002";"50-TTMCP-00371";;
"15449";"4355-AI-CS-50I10IR04001";"AA";"50-STCS-I1004";"50-TTMCP-00379";;
"15450";"4355-AI-CS-50C10BL01001";"AA";"50-STCS-C1002";;;
"15451";"4355-AI-CS-50C100000001";"AA";"50-STCS-C1005";;;
"15452";"4355-AI-CS-50B20SX03001";"AA";"50-STCS-B2007";;;
"15453";"4355-AI-CS-50B20SS01001";"AA";"50-STCS-B2004";;;
"15454";"4355-AI-CS-50B20SX04001";"AA";"50-STCS-B2008";;;
"15455";"4355-AI-CS-50B20SX05001";"AA";"50-STCS-B2009";;;
"15456";"4355-AI-CS-50B20SX06001";"AA";"50-STCS-B2010";;;
"15457";"4355-AI-CS-50B20SX02001";"AA";"50-STCS-B2006";;;
"15458";"4355-AI-CS-50B20SX01001";"AA";"50-STCS-B2005";;;
"15459";"4355-AI-CS-50C10BL02001";"AA";"50-STCS-C1003";;;
"15460";"4355-AI-CS-50B10ST01001";"AA";"50-STCS-B1015";;;
"15461";"4355-AI-CS-50B200000001";"AA";"50-STCS-B2003";;;
"15462";"4355-AI-CS-50B10ST02001";"AA";"50-STCS-B1027";;;
"15463";"4355-AI-CS-50B10SS11001";"AA";"50-STCS-B1023";;;
"15464";"4355-AI-CS-50B10SS14001";"AA";"50-STCS-B1026";;;
"15465";"4355-AI-CS-50B10SS13001";"AA";"50-STCS-B1025";;;
"15466";"4355-AI-CS-50B10SS09001";"AA";"50-STCS-B1021";;;
"15467";"4355-AI-CS-50B20BS01001";"AA";"50-STCS-B2001";;;
