"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: DistributionMatrix";"Trigger Property: DocumentNumber";"Trigger Property: Message-Communication";"Trigger Property: Message-Warning";"Trigger Property: SiteURL";"Trigger Property: Transmittal";"FlowRunLink";"FlowError"
"08584986037501314021230547268CU35";"Succeeded";"12/19/2023 5:25:35 PM";"12/19/2023 5:25:41 PM";;"4377-AA-DA-C2000001";"New document uploaded and ready for internal workflow:";"Document 4377-AA-DA-C2000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986037501314021230547268CU35";"N/A"
"08584986037158720647873369713CU35";"Succeeded";"12/19/2023 5:26:09 PM";"12/19/2023 5:26:17 PM";;"4305-JK-LP-V22000NM1511001";"New document uploaded and ready for internal workflow:";"Document 4305-JK-LP-V22000NM1511001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986037158720647873369713CU35";"N/A"
"08584986036231258450449393606CU192";"Succeeded";"12/19/2023 5:27:42 PM";"12/19/2023 5:27:49 PM";;"K481-0000-00-TBE-1660-001";"New document uploaded and ready for internal workflow:";"Document K481-0000-00-TBE-1660-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K481DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986036231258450449393606CU192";"N/A"
"08584986036230348123940705232CU06";"Succeeded";"12/19/2023 5:27:42 PM";"12/19/2023 5:27:52 PM";;"K481-0000-00-TBE-1611-001";"New document uploaded and ready for internal workflow:";"Document K481-0000-00-TBE-1611-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K481DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986036230348123940705232CU06";"N/A"
"08584986036124512146159698793CU197";"Succeeded";"12/19/2023 5:27:53 PM";"12/19/2023 5:28:01 PM";"DistributionMatrixClientTransmittal";"K475-XH-DA-3900DW0051002";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/K475DigitalDocuments/X/H/DA/K475-XH-DA-3900DW0051002/EXDE03/CMTD/'>K475-XH-DA-3900DW0051002 - EXDE03 - Unit Plot Plan (detailed Plot Plan)- Issue for Construction - A - APPROVED. </a>";"Document <b>K475-XH-DA-3900DW0051002</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/K475DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986036124512146159698793CU197";"N/A"
"08584986036116095650113766555CU15";"Succeeded";"12/19/2023 5:27:53 PM";"12/19/2023 5:31:12 PM";"DistributionMatrixClientTransmittal";"K475-XX-DG-3900DW0052002";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/K475DigitalDocuments/X/X/DG/K475-XX-DG-3900DW0052002/EXDE02/CMTD/'>K475-XX-DG-3900DW0052002 - EXDE02 - Utility Stations Location- Issue for Construction - A - APPROVED. </a>";"Document <b>K475-XX-DG-3900DW0052002</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/K475DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986036116095650113766555CU15";"N/A"
"08584986036105716124159091171CU196";"Succeeded";"12/19/2023 5:27:54 PM";"12/19/2023 5:28:02 PM";"DistributionMatrixClientTransmittal";"K475-XH-DA-3900DW0051004";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/K475DigitalDocuments/X/H/DA/K475-XH-DA-3900DW0051004/EXDE03/CMTD/'>K475-XH-DA-3900DW0051004 - EXDE03 - Unit Plot Plan Elevation- Issue for Construction - A - APPROVED. </a>";"Document <b>K475-XH-DA-3900DW0051004</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/K475DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986036105716124159091171CU196";"N/A"
"08584986035071281099070076941CU36";"Succeeded";"12/19/2023 5:29:38 PM";"12/19/2023 5:29:45 PM";;"4305-JK-LP-V32000NM1511001";"New document uploaded and ready for internal workflow:";"Document 4305-JK-LP-V32000NM1511001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986035071281099070076941CU36";"N/A"
"08584986034281517776985704061CU11";"Succeeded";"12/19/2023 5:30:57 PM";"12/19/2023 5:31:09 PM";;"K443-T25-A00-SP-1584-004";"New document uploaded and ready for internal workflow:";"Document K443-T25-A00-SP-1584-004 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034281517776985704061CU11";"N/A"
"08584986034280926800096674595CU07";"Succeeded";"12/19/2023 5:30:57 PM";"12/19/2023 5:31:03 PM";;"K443-T25-A00-SP-4025-001";"New document uploaded and ready for internal workflow:";"Document K443-T25-A00-SP-4025-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034280926800096674595CU07";"N/A"
"08584986034279679361856001403CU33";"Succeeded";"12/19/2023 5:30:57 PM";"12/19/2023 5:31:10 PM";;"K443-T25-A00-SP-1584-002";"New document uploaded and ready for internal workflow:";"Document K443-T25-A00-SP-1584-002 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034279679361856001403CU33";"N/A"
"08584986034278818122939662512CU33";"Succeeded";"12/19/2023 5:30:57 PM";"12/19/2023 5:31:03 PM";;"K443-T25-A00-SP-1584-003";"New document uploaded and ready for internal workflow:";"Document K443-T25-A00-SP-1584-003 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034278818122939662512CU33";"N/A"
"08584986034229145558464156675CU192";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:09 PM";;"4300-AA-DC-125010564";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010564 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034229145558464156675CU192";"N/A"
"08584986034225232836717230727CU08";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:16 PM";;"4300-AA-DC-125010566";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010566 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034225232836717230727CU08";"N/A"
"08584986034225092742834127052CU15";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:15 PM";;"4300-AA-DC-125010570";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010570 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034225092742834127052CU15";"N/A"
"08584986034225008396084435671CU37";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:11 PM";;"4300-AA-DC-125010572";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010572 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034225008396084435671CU37";"N/A"
"08584986034224986396566415382CU32";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:16 PM";;"4300-AA-DC-125010575";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010575 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034224986396566415382CU32";"N/A"
"08584986034225820242441338972CU14";"Succeeded";"12/19/2023 5:31:02 PM";"12/19/2023 5:31:10 PM";;"4300-AA-DC-125010569";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010569 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034225820242441338972CU14";"N/A"
"08584986034223799097098576161CU10";"Succeeded";"12/19/2023 5:31:03 PM";"12/19/2023 5:31:09 PM";;"4300-AA-DC-125010573";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010573 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034223799097098576161CU10";"N/A"
"08584986034223466221682845248CU33";"Succeeded";"12/19/2023 5:31:03 PM";"12/19/2023 5:31:11 PM";;"4300-AA-DC-125010567";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010567 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034223466221682845248CU33";"N/A"
"08584986034222732266288118818CU197";"Succeeded";"12/19/2023 5:31:03 PM";"12/19/2023 5:31:12 PM";;"4300-AA-DC-125010562";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010562 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034222732266288118818CU197";"N/A"
"08584986034217594306363321795CU02";"Succeeded";"12/19/2023 5:31:03 PM";"12/19/2023 5:31:14 PM";;"4300-AA-DC-125010563";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010563 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034217594306363321795CU02";"N/A"
"08584986034208096285923661952CU195";"Succeeded";"12/19/2023 5:31:04 PM";"12/19/2023 5:31:17 PM";;"4300-AA-DC-125010574";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010574 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986034208096285923661952CU195";"N/A"
"08584986033756164676564751152CU195";"Succeeded";"12/19/2023 5:31:49 PM";"12/19/2023 5:31:58 PM";;"4300-AA-DC-125010568";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010568 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986033756164676564751152CU195";"N/A"
"08584986033755851765571603707CU10";"Succeeded";"12/19/2023 5:31:49 PM";"12/19/2023 5:31:57 PM";;"4300-AA-DC-125010561";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010561 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986033755851765571603707CU10";"N/A"
"08584986033753830665722824701CU01";"Succeeded";"12/19/2023 5:31:50 PM";"12/19/2023 5:31:56 PM";;"4300-AA-DC-125010565";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010565 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986033753830665722824701CU01";"N/A"
"08584986033739699527869276103CU12";"Succeeded";"12/19/2023 5:31:51 PM";"12/19/2023 5:32:00 PM";;"4300-AA-DC-125010571";"New document uploaded and ready for internal workflow:";"Document 4300-AA-DC-125010571 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986033739699527869276103CU12";"N/A"
"08584986032880697957741304577CU12";"Succeeded";"12/19/2023 5:33:17 PM";"12/19/2023 5:33:24 PM";;"4377-AA-DA-C2000006";"New document uploaded and ready for internal workflow:";"Document 4377-AA-DA-C2000006 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986032880697957741304577CU12";"N/A"
"08584986031925572134634996821CU00";"Succeeded";"12/19/2023 5:34:52 PM";"12/19/2023 5:35:01 PM";;"4305-JK-LP-V91300NM1511001";"New document uploaded and ready for internal workflow:";"Document 4305-JK-LP-V91300NM1511001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986031925572134634996821CU00";"N/A"
"08584986029953572302643305417CU00";"Succeeded";"12/19/2023 5:38:10 PM";"12/19/2023 5:38:16 PM";;"4305-JK-LP-V92200NM1511001";"New document uploaded and ready for internal workflow:";"Document 4305-JK-LP-V92200NM1511001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986029953572302643305417CU00";"N/A"
"08584986029081440702612853588CU12";"Succeeded";"12/19/2023 5:39:37 PM";"12/19/2023 5:39:44 PM";;"K443-S00-G00-SP-1584-001";"New document uploaded and ready for internal workflow:";"Document K443-S00-G00-SP-1584-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986029081440702612853588CU12";"N/A"
"08584986028236281692951921465CU198";"Succeeded";"12/19/2023 5:41:01 PM";"12/19/2023 5:41:10 PM";;"4285-SK-DA-L220000001";"New document uploaded and ready for internal workflow:";"Document 4285-SK-DA-L220000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4285DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986028236281692951921465CU198";"N/A"
"08584986028236080148891748868CU14";"Succeeded";"12/19/2023 5:41:01 PM";"12/19/2023 5:41:18 PM";;"4285-SN-DH-L19A000001";"New document uploaded and ready for internal workflow:";"Document 4285-SN-DH-L19A000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4285DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986028236080148891748868CU14";"N/A"
"08584986028234898701447674568CU04";"Succeeded";"12/19/2023 5:41:01 PM";"12/19/2023 5:41:10 PM";;"4285-SK-DA-L230000001";"New document uploaded and ready for internal workflow:";"Document 4285-SK-DA-L230000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4285DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986028234898701447674568CU04";"N/A"
"08584986028233645789950304243CU01";"Succeeded";"12/19/2023 5:41:02 PM";"12/19/2023 5:41:11 PM";;"4285-SK-DA-L210000001";"New document uploaded and ready for internal workflow:";"Document 4285-SK-DA-L210000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4285DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986028233645789950304243CU01";"N/A"
"08584986028233375985416400486CU197";"Succeeded";"12/19/2023 5:41:02 PM";"12/19/2023 5:41:22 PM";;"4285-SN-DH-L170000001";"New document uploaded and ready for internal workflow:";"Document 4285-SN-DH-L170000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4285DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986028233375985416400486CU197";"N/A"
"08584986027889006782506773950CU10";"Succeeded";"12/19/2023 5:41:36 PM";"12/19/2023 5:41:41 PM";;"4305-JK-LP-V95200NM1511001";"New document uploaded and ready for internal workflow:";"Document 4305-JK-LP-V95200NM1511001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986027889006782506773950CU10";"N/A"
"08584986025204267329463823876CU37";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:24 PM";;"4300-BH-DA-133009408-01";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-01 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025204267329463823876CU37";"N/A"
"08584986025203511431906055640CU195";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:13 PM";;"4300-BH-DA-133009408-61";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-61 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025203511431906055640CU195";"N/A"
"08584986025199171919740233039CU196";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:11 PM";;"4300-BH-DA-133009408-02";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-02 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025199171919740233039CU196";"N/A"
"08584986025198613033250904417CU14";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:11 PM";;"4300-BH-DA-133009408-03";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-03 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025198613033250904417CU14";"N/A"
"08584986025198332037936455977CU194";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:17 PM";;"4300-BH-DA-133009408-43";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-43 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025198332037936455977CU194";"N/A"
"08584986025197134480779864833CU09";"Succeeded";"12/19/2023 5:46:05 PM";"12/19/2023 5:46:12 PM";;"4300-BH-DA-133009408-04";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-04 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025197134480779864833CU09";"N/A"
"08584986025193897309588324324CU195";"Succeeded";"12/19/2023 5:46:06 PM";"12/19/2023 5:46:15 PM";;"4300-BH-DA-133009408-63";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-63 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986025193897309588324324CU195";"N/A"
"08584986024280951523709682435CU193";"Succeeded";"12/19/2023 5:47:37 PM";"12/19/2023 5:47:52 PM";;"4300-BH-DA-133009408-41";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-41 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986024280951523709682435CU193";"N/A"
"08584986024279681660973738998CU35";"Succeeded";"12/19/2023 5:47:37 PM";"12/19/2023 5:47:43 PM";;"4300-BH-DA-133009408-05";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-05 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986024279681660973738998CU35";"N/A"
"08584986024260190755490965583CU09";"Succeeded";"12/19/2023 5:47:39 PM";"12/19/2023 5:47:46 PM";;"4300-BH-DA-133009408-62";"New document uploaded and ready for internal workflow:";"Document 4300-BH-DA-133009408-62 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986024260190755490965583CU09";"N/A"
"08584986021286552739505786990CU09";"Succeeded";"12/19/2023 5:52:36 PM";"12/19/2023 5:52:42 PM";;"4355-AG-CS-00000001";"New document uploaded and ready for internal workflow:";"Document 4355-AG-CS-00000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4355DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986021286552739505786990CU09";"N/A"
"08584986020832960413199656398CU198";"Succeeded";"12/19/2023 5:53:22 PM";"12/19/2023 5:53:27 PM";;"4399-CR-BE-118001";"New document uploaded and ready for internal workflow:";"Document 4399-CR-BE-118001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986020832960413199656398CU198";"N/A"
