Timestamp;Type;ListName;TCM_DN;Rev;Action;Value
2024-01-17 16:02:58;[SUCCESS];DocumentList;4300-KK-DG-128U00601;L;DELETED;;8387;
2024-01-17 16:03:00;[SUCCESS];DocumentList;4300-KK-DG-128U01602;L;DELETED;;8386;
2024-01-17 16:03:02;[SUCCESS];DocumentList;4300-KK-DG-128U00602;L;DELETED;;8385;
2024-01-17 16:03:04;[SUCCESS];DocumentList;4300-KK-DG-128297001;L;DELETED;;8384;
2024-01-17 16:03:06;[SUCCESS];DocumentList;4300-KK-DG-128296003;L;DELETED;;8383;
2024-01-17 16:03:07;[SUCCESS];DocumentList;4300-KK-DG-128297003;L;DELETED;;8382;
2024-01-17 16:03:09;[SUCCESS];DocumentList;4300-KK-DG-128297006;L;DELETED;;8381;
2024-01-17 16:03:11;[SUCCESS];DocumentList;4300-KK-DG-128297005;L;DELETED;;8380;
2024-01-17 16:03:13;[SUCCESS];DocumentList;4300-KK-DG-128297002;L;DELETED;;8379;
2024-01-17 16:03:15;[SUCCESS];DocumentList;4300-KK-DG-128295002;L;DELETED;;8378;
2024-01-17 16:03:16;[SUCCESS];DocumentList;4300-KK-DG-128295003;L;DELETED;;8377;
2024-01-17 16:03:18;[SUCCESS];DocumentList;4300-KK-DG-128296001;L;DELETED;;8376;
2024-01-17 16:03:20;[SUCCESS];DocumentList;4300-KK-DG-128297004;L;DELETED;;8375;
2024-01-17 16:03:21;[SUCCESS];DocumentList;4300-KK-DG-128294001;L;DELETED;;8374;
2024-01-17 16:03:23;[SUCCESS];DocumentList;4300-KK-DG-128292003;L;DELETED;;8373;
2024-01-17 16:03:25;[SUCCESS];DocumentList;4300-KK-DG-128292002;L;DELETED;;8372;
2024-01-17 16:03:27;[SUCCESS];DocumentList;4300-KK-DG-128293005;L;DELETED;;8371;
2024-01-17 16:03:29;[SUCCESS];DocumentList;4300-KK-DG-128293001;L;DELETED;;8370;
2024-01-17 16:03:30;[SUCCESS];DocumentList;4300-KK-DG-128294002;L;DELETED;;8369;
2024-01-17 16:03:32;[SUCCESS];DocumentList;4300-KK-DG-128295001;L;DELETED;;8368;
2024-01-17 16:03:34;[SUCCESS];DocumentList;4300-KK-DG-128293004;L;DELETED;;8367;
2024-01-17 16:03:36;[SUCCESS];DocumentList;4300-KK-DG-128292004;L;DELETED;;8366;
2024-01-17 16:03:37;[SUCCESS];DocumentList;4300-KK-DG-128293002;L;DELETED;;8365;
2024-01-17 16:03:39;[SUCCESS];DocumentList;4300-KK-DG-128292001;L;DELETED;;8363;
2024-01-17 16:03:41;[SUCCESS];DocumentList;4300-KK-DG-128291001;L;DELETED;;8362;
2024-01-17 16:03:42;[SUCCESS];DocumentList;4300-KK-DG-128291002;L;DELETED;;8361;
2024-01-17 16:03:44;[SUCCESS];DocumentList;4300-KK-DG-128290003;L;DELETED;;8360;
2024-01-17 16:03:46;[SUCCESS];DocumentList;4300-KK-DG-128290005;L;DELETED;;8359;
2024-01-17 16:03:48;[SUCCESS];DocumentList;4300-KK-DG-128290001;L;DELETED;;8358;
2024-01-17 16:03:50;[SUCCESS];DocumentList;4300-KK-DG-128291003;L;DELETED;;8357;
2024-01-17 16:03:52;[SUCCESS];DocumentList;4300-KK-DG-128290002;L;DELETED;;8356;
2024-01-17 16:03:53;[SUCCESS];DocumentList;4300-KK-DG-128290004;L;DELETED;;8355;
2024-01-17 16:03:55;[SUCCESS];DocumentList;4300-KK-DG-127280001;L;DELETED;;8352;
2024-01-17 16:03:57;[SUCCESS];DocumentList;4300-KK-DG-127281001;L;DELETED;;8351;
2024-01-17 16:03:59;[SUCCESS];DocumentList;4300-KK-DG-127U01602;L;DELETED;;8346;
2024-01-17 16:04:00;[SUCCESS];DocumentList;4300-KK-DG-127U01601;L;DELETED;;8345;
2024-01-17 16:04:02;[SUCCESS];DocumentList;4300-KK-DG-126U01616;L;DELETED;;8344;
2024-01-17 16:04:04;[SUCCESS];DocumentList;4300-KK-DG-126U01615;L;DELETED;;8343;
2024-01-17 16:04:06;[SUCCESS];DocumentList;4300-KK-DG-126U01608;L;DELETED;;8342;
2024-01-17 16:04:08;[SUCCESS];DocumentList;4300-KK-DG-126U01611;L;DELETED;;8341;
2024-01-17 16:04:09;[SUCCESS];DocumentList;4300-KK-DG-126U01613;L;DELETED;;8340;
2024-01-17 16:04:11;[SUCCESS];DocumentList;4300-KK-DG-126U01609;L;DELETED;;8339;
2024-01-17 16:04:13;[SUCCESS];DocumentList;4300-KK-DG-126U01612;L;DELETED;;8338;
2024-01-17 16:04:15;[SUCCESS];DocumentList;4300-KK-DG-126U01610;L;DELETED;;8337;
2024-01-17 16:04:16;[SUCCESS];DocumentList;4300-KK-DG-126U01614;L;DELETED;;8335;
2024-01-17 16:04:18;[SUCCESS];DocumentList;4300-KK-DG-126U01605;L;DELETED;;8334;
2024-01-17 16:04:20;[SUCCESS];DocumentList;4300-KK-DG-126191001;L;DELETED;;8333;
2024-01-17 16:04:22;[SUCCESS];DocumentList;4300-KK-DG-126U01602;L;DELETED;;8332;
2024-01-17 16:04:24;[SUCCESS];DocumentList;4300-KK-DG-126U01607;L;DELETED;;8331;
2024-01-17 16:04:26;[SUCCESS];DocumentList;4300-KK-DG-126160001;L;DELETED;;8330;
2024-01-17 16:04:27;[SUCCESS];DocumentList;4300-KK-DG-126U01603;L;DELETED;;8329;
2024-01-17 16:04:29;[SUCCESS];DocumentList;4300-KK-DG-126160003;L;DELETED;;8328;
