"FlowId";"DisplayName";"FlowUrl";"Status";"CreatedTime";"ModifiedTime";"SolutionId";"TriggerConnectorType";"TriggerAction";"TriggerUri"
"43c33a50-24e6-436b-803b-b2c6e4ab9c85";"VDM K482 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/43c33a50-24e6-436b-803b-b2c6e4ab9c85/details";"Stopped";"2/17/2023 1:36:56 PM";"11/16/2023 2:13:28 PM";"N/A";"SharePoint";"Request";"N/A"
"e60e7aa3-e8b1-4195-adbf-dae5a8abf49b";"VDM K482 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e60e7aa3-e8b1-4195-adbf-dae5a8abf49b/details";"Stopped";"2/17/2023 1:37:48 PM";"11/16/2023 2:13:25 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"9f0e329a-8e5d-4ff8-a4f2-616428274c0f";"VDM K482 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/9f0e329a-8e5d-4ff8-a4f2-616428274c0f/details";"Stopped";"2/17/2023 1:38:52 PM";"11/16/2023 2:13:01 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"f1a321f0-0afa-4ff6-ae5d-1237149101d6";"VDM K482 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/f1a321f0-0afa-4ff6-ae5d-1237149101d6/details";"Stopped";"2/17/2023 1:37:31 PM";"11/16/2023 2:12:54 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"4efc2848-0641-4d8a-83b7-18726ab0fc7b";"VDM K475 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/4efc2848-0641-4d8a-83b7-18726ab0fc7b/details";"Stopped";"2/14/2023 1:49:30 PM";"11/16/2023 2:12:04 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"e969383e-bf84-4b3b-a1c7-a86d75bbd13e";"VDM K475 - WRITE EXCEL DATA - BATCH V.2.1.1 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e969383e-bf84-4b3b-a1c7-a86d75bbd13e/details";"Stopped";"2/14/2023 1:51:26 PM";"11/16/2023 2:12:01 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"d7061627-3157-4c43-87c5-5cfbd44ef4fd";"VDM K475 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/d7061627-3157-4c43-87c5-5cfbd44ef4fd/details";"Stopped";"2/14/2023 1:50:18 PM";"11/16/2023 2:11:49 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"fe389939-64ae-4887-88e7-fd7648dd6e4e";"VDM K475 - VALIDATE EXCEL DATA V.2.1.4 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/fe389939-64ae-4887-88e7-fd7648dd6e4e/details";"Stopped";"2/14/2023 1:49:09 PM";"11/16/2023 2:11:45 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"74dd3cac-59c9-4a9d-90be-396e182bd551";"VDM K475 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/74dd3cac-59c9-4a9d-90be-396e182bd551/details";"Stopped";"2/14/2023 1:50:42 PM";"11/16/2023 2:11:34 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"e7fb744b-fd6e-437f-b23b-7c99204e1475";"VDM K475 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e7fb744b-fd6e-437f-b23b-7c99204e1475/details";"Stopped";"2/14/2023 1:48:46 PM";"11/16/2023 2:11:32 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"3ba6aec7-2d86-403f-97ff-4a780d0314b3";"VDM K475 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3ba6aec7-2d86-403f-97ff-4a780d0314b3/details";"Stopped";"2/14/2023 1:51:03 PM";"11/16/2023 2:11:16 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"a4afe0fc-6857-44fa-9372-5cceac3c0b5a";"VDM K479 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/a4afe0fc-6857-44fa-9372-5cceac3c0b5a/details";"Stopped";"2/1/2023 12:57:11 PM";"11/16/2023 2:10:13 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"188963a6-c02e-4f2a-a72e-011232358f19";"VDM K479 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/188963a6-c02e-4f2a-a72e-011232358f19/details";"Stopped";"2/1/2023 12:58:55 PM";"11/16/2023 2:10:09 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"edf1499f-f142-4796-9f83-a8ca1145c210";"VDM K479 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/edf1499f-f142-4796-9f83-a8ca1145c210/details";"Stopped";"2/1/2023 12:57:57 PM";"11/16/2023 2:10:00 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"6fea9306-d92c-42ac-b473-929a72cabf91";"VDM K479 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/6fea9306-d92c-42ac-b473-929a72cabf91/details";"Stopped";"2/1/2023 12:56:53 PM";"11/16/2023 2:09:54 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"c1258c80-e3bf-4dc0-a685-ec5274aa5520";"VDM K479 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c1258c80-e3bf-4dc0-a685-ec5274aa5520/details";"Stopped";"2/1/2023 12:58:36 PM";"11/16/2023 2:09:41 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"03c9ed13-cd6a-4a25-89ff-58eb7023b334";"VDM K479  - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/03c9ed13-cd6a-4a25-89ff-58eb7023b334/details";"Stopped";"2/1/2023 12:58:19 PM";"11/16/2023 2:09:37 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"81077b58-c8a2-4d10-bd32-05f0908a29f7";"VDM K479 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/81077b58-c8a2-4d10-bd32-05f0908a29f7/details";"Stopped";"2/1/2023 12:56:32 PM";"11/16/2023 2:09:25 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"1466cdcd-5a1a-4267-8090-35d038aa155f";"VDM K479 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/1466cdcd-5a1a-4267-8090-35d038aa155f/details";"Stopped";"2/1/2023 12:57:28 PM";"11/16/2023 2:09:02 PM";"N/A";"SharePoint";"Request";"N/A"
"b39e8bc9-e4d1-4f1c-bed8-70767c4f7423";"VDM K480 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/b39e8bc9-e4d1-4f1c-bed8-70767c4f7423/details";"Stopped";"1/20/2023 11:47:22 AM";"11/16/2023 2:08:34 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"be0feca7-7c82-4803-bbe7-40417ea6f9a0";"VDM K480 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/be0feca7-7c82-4803-bbe7-40417ea6f9a0/details";"Stopped";"1/20/2023 11:49:37 AM";"11/16/2023 2:08:23 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"209271d6-628e-483f-8470-ff2b2cc88835";"VDM K480 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/209271d6-628e-483f-8470-ff2b2cc88835/details";"Stopped";"1/20/2023 11:47:38 AM";"11/16/2023 2:08:19 PM";"N/A";"SharePoint";"Request";"N/A"
"7137bf29-1a02-4af3-9348-bd3485b5a9a0";"VDM K480 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/7137bf29-1a02-4af3-9348-bd3485b5a9a0/details";"Stopped";"1/20/2023 11:48:34 AM";"11/16/2023 2:07:44 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"793e4904-3d51-4fef-84df-0793728f3e53";"VDM K480 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/793e4904-3d51-4fef-84df-0793728f3e53/details";"Stopped";"1/20/2023 11:47:55 AM";"11/16/2023 2:07:34 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"0c643b0b-4e9e-43cd-944e-f09ea9c39ebb";"VDM K480 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/0c643b0b-4e9e-43cd-944e-f09ea9c39ebb/details";"Stopped";"1/20/2023 11:49:18 AM";"11/16/2023 2:07:10 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"40dbfa58-3fb9-46bf-8da6-dc550951b8ca";"VDM K480 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/40dbfa58-3fb9-46bf-8da6-dc550951b8ca/details";"Stopped";"1/20/2023 11:48:14 AM";"11/16/2023 2:07:05 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"df4583b1-58da-4d4d-b68f-771e72dd2fc4";"VDM K480 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/df4583b1-58da-4d4d-b68f-771e72dd2fc4/details";"Stopped";"1/20/2023 11:48:59 AM";"11/16/2023 2:06:54 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"e335c6e1-c4f4-4514-ba3f-ec3d31402c65";"VDM K454 - VDL Changes Propagation";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e335c6e1-c4f4-4514-ba3f-ec3d31402c65/details";"Stopped";"12/16/2022 7:40:05 AM";"11/16/2023 2:05:46 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"221a85f9-e26b-4796-9ec4-5e976f531ef2";"VDM K454 - Planner Tasks Controller V2.0";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/221a85f9-e26b-4796-9ec4-5e976f531ef2/details";"Stopped";"12/16/2022 7:40:32 AM";"11/16/2023 2:05:37 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"54681c66-c02b-467d-b0e6-8f05418ab5d2";"VDM K454 - Vendor Correspondence";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/54681c66-c02b-467d-b0e6-8f05418ab5d2/details";"Stopped";"12/16/2022 7:39:30 AM";"11/16/2023 2:05:31 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"cf1032ab-b068-44af-b7e0-95bb97cd4536";"VDM K454 - VALIDATE EXCEL DATA";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/cf1032ab-b068-44af-b7e0-95bb97cd4536/details";"Stopped";"12/16/2022 7:38:50 AM";"11/16/2023 2:05:02 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"2ad89f53-f01e-4c78-b91c-61fc70e0826c";"VDM K454 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/2ad89f53-f01e-4c78-b91c-61fc70e0826c/details";"Stopped";"12/16/2022 7:40:51 AM";"11/16/2023 2:04:54 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"96af8d04-45ec-4438-8412-fddb1eee0a98";"VDM K454 - Document Structure - New VDL Record";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/96af8d04-45ec-4438-8412-fddb1eee0a98/details";"Stopped";"12/16/2022 7:38:34 AM";"11/16/2023 2:04:39 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"cd82509d-ee77-4a4f-bdce-5e0c3dc87219";"VDM K464 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/cd82509d-ee77-4a4f-bdce-5e0c3dc87219/details";"Stopped";"11/17/2022 4:46:20 PM";"11/16/2023 2:01:29 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"8fc15a3e-5309-4046-bc34-fac95e7238d2";"VDM K464 - ROUTING EXCEL [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/8fc15a3e-5309-4046-bc34-fac95e7238d2/details";"Stopped";"11/17/2022 4:47:15 PM";"11/16/2023 2:01:18 PM";"N/A";"SharePoint";"Request";"N/A"
"363b8e4c-773e-4073-850c-b9c9e7bb71f9";"VDM K464 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/363b8e4c-773e-4073-850c-b9c9e7bb71f9/details";"Stopped";"11/17/2022 4:47:55 PM";"11/16/2023 2:01:13 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"61bcca24-8b88-41a2-a779-28b0042bdfcd";"VDM K464 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/61bcca24-8b88-41a2-a779-28b0042bdfcd/details";"Stopped";"11/17/2022 4:46:35 PM";"11/16/2023 2:00:49 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"8173f385-888b-45a4-93d7-a1ffb1b68746";"VDM K464 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/8173f385-888b-45a4-93d7-a1ffb1b68746/details";"Stopped";"11/17/2022 4:47:33 PM";"11/16/2023 2:00:17 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"11ea78fa-ed76-4333-98fc-79f0479186cd";"VDM K464 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/11ea78fa-ed76-4333-98fc-79f0479186cd/details";"Stopped";"11/17/2022 4:46:03 PM";"11/16/2023 1:59:57 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"3a4b9eee-6045-4a3e-b59e-97a1f32afe37";"VDM K464 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/3a4b9eee-6045-4a3e-b59e-97a1f32afe37/details";"Stopped";"11/17/2022 4:46:59 PM";"11/16/2023 1:59:37 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"852b384d-ad77-442d-ac4b-1d9f95bfae66";"VDM K464 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/852b384d-ad77-442d-ac4b-1d9f95bfae66/details";"Stopped";"11/17/2022 4:48:23 PM";"11/16/2023 1:59:29 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"e224cc50-a99d-443c-b72d-3b833b3e534e";"VDM K459 - Planner Tasks Controller V2.0 [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e224cc50-a99d-443c-b72d-3b833b3e534e/details";"Stopped";"11/17/2022 4:43:09 PM";"11/16/2023 1:58:43 PM";"N/A";"Recurrence";"Recurrence";"N/A"
"7aa804e8-4e3a-47ca-8156-4b3133e653e9";"VDM K459 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/7aa804e8-4e3a-47ca-8156-4b3133e653e9/details";"Stopped";"11/17/2022 4:41:20 PM";"11/16/2023 1:58:26 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"b12ef87a-19c3-4634-a658-125014c1961f";"VDM K459 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/b12ef87a-19c3-4634-a658-125014c1961f/details";"Stopped";"11/17/2022 4:41:41 PM";"11/16/2023 1:58:20 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"9e7099b2-015d-40b0-8beb-758b2faa2601";"VDM K459 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/9e7099b2-015d-40b0-8beb-758b2faa2601/details";"Stopped";"11/17/2022 4:42:48 PM";"11/16/2023 1:58:09 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"bd9003aa-1e54-4ac8-86c8-069e647ceec5";"VDM K459 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/bd9003aa-1e54-4ac8-86c8-069e647ceec5/details";"Stopped";"11/17/2022 4:41:00 PM";"11/16/2023 1:57:59 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"efea2cbb-6eac-47f8-a55d-96b22d9828c5";"VDM K459 - Document Structure - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/efea2cbb-6eac-47f8-a55d-96b22d9828c5/details";"Stopped";"11/17/2022 4:42:05 PM";"11/16/2023 1:57:38 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"f83dfca2-78da-4329-95d9-5698747a5021";"VDM K459 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/f83dfca2-78da-4329-95d9-5698747a5021/details";"Stopped";"11/17/2022 4:43:26 PM";"11/16/2023 1:57:27 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"ae95239e-7b03-4084-9660-5cfddf442986";"VDM K439 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/ae95239e-7b03-4084-9660-5cfddf442986/details";"Stopped";"7/20/2022 1:19:19 PM";"11/16/2023 1:56:13 PM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"203f2a6b-8517-4358-9a4d-3b3991385b37";"VDM K439 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/203f2a6b-8517-4358-9a4d-3b3991385b37/details";"Stopped";"7/20/2022 1:18:35 PM";"11/16/2023 1:56:08 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"e42f8459-ae03-4a89-9d88-0af89d0fa31f";"VDM K439 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/e42f8459-ae03-4a89-9d88-0af89d0fa31f/details";"Stopped";"7/20/2022 1:17:51 PM";"11/16/2023 1:55:54 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"a57c83f7-9677-4509-8da2-da92d49aa585";"VDM K439 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/a57c83f7-9677-4509-8da2-da92d49aa585/details";"Stopped";"7/20/2022 1:18:20 PM";"11/16/2023 1:54:19 PM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"69782604-9829-4ad2-8cc8-afcf7a19a99c";"VDM K439 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/69782604-9829-4ad2-8cc8-afcf7a19a99c/details";"Stopped";"7/20/2022 1:18:05 PM";"11/16/2023 1:52:20 PM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"cf2e09c1-d806-4c5b-8dbd-a7bb5948e802";"VDM 4153 UT -  WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/cf2e09c1-d806-4c5b-8dbd-a7bb5948e802/details";"Stopped";"3/18/2022 4:32:56 PM";"11/16/2023 1:45:59 PM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"1bdb0107-8674-4e6c-9621-1c0717d85697";"VDM 4153 -  WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/1bdb0107-8674-4e6c-9621-1c0717d85697/details";"Stopped";"3/18/2022 4:56:00 PM";"11/16/2023 11:41:39 AM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"94df5bd1-eea7-414b-91e9-4f7ba5c7bf44";"DigitalDocs - DisciplineNotification (Reply) V.1.1";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/details";"Started";"11/15/2021 2:58:26 PM";"11/15/2023 4:29:47 PM";"N/A";"Http";"Request";"https://prod-12.westeurope.logic.azure.com:443/workflows/779ff5dbfef14a97ad7b67ad5b629f63/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=sF4R0XJ0ChtBI5I5bWfZ1jnt5VAM6FdkaxpKwmhLneM"
"c93f2572-10fa-4d43-ab65-e00835b8f233";"VDM DigitalDocs W2B - Send Transmittal to Customer V2.7.0B (MSYS)";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/c93f2572-10fa-4d43-ab65-e00835b8f233/details";"Started";"12/17/2021 1:58:11 PM";"11/14/2023 2:42:20 PM";"N/A";"Http";"Request";"https://prod-189.westeurope.logic.azure.com:443/workflows/1bf6906ec072441d9c87c6aa2b96d7db/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=JCi97qOlItVF70-M-IlwTGCy896RJhFsf7dvSa38R4w"
"54249c8c-7df7-4a09-8c1a-3b508cf973ff";"VDM 4274 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/54249c8c-7df7-4a09-8c1a-3b508cf973ff/details";"Stopped";"3/18/2022 11:41:20 AM";"11/14/2023 9:34:08 AM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
"34dd1d17-aaa0-442f-8dd6-595cf5ff311f";"VDM 4274 - WRITE EXCEL DATA - BATCH [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/34dd1d17-aaa0-442f-8dd6-595cf5ff311f/details";"Stopped";"3/18/2022 11:40:15 AM";"11/10/2023 11:23:37 AM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"31f9777f-6145-43b1-ae5f-6ecdcb65c758";"VDM 4274 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/31f9777f-6145-43b1-ae5f-6ecdcb65c758/details";"Stopped";"3/18/2022 11:45:47 AM";"11/10/2023 11:23:17 AM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"41b97853-e5ec-4bcc-88ad-8c6a4d012b97";"VDM 4274 - Document Structure  - New VDL Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/41b97853-e5ec-4bcc-88ad-8c6a4d012b97/details";"Stopped";"3/18/2022 11:39:08 AM";"11/10/2023 11:20:04 AM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"13fad5c7-90b8-4e2c-8d1c-c4a98469510b";"VDM 4274 - Delete Record [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/13fad5c7-90b8-4e2c-8d1c-c4a98469510b/details";"Stopped";"3/18/2022 11:42:31 AM";"11/10/2023 11:19:47 AM";"N/A";"SharePoint";"GetOnDeletedItems";"N/A"
"b66af6e3-e04b-4889-80f8-6990e3852953";"4355 TaskPanel Repair - WARNING - Only for Support";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/b66af6e3-e04b-4889-80f8-6990e3852953/details";"Started";"11/8/2023 3:54:48 PM";"11/8/2023 3:56:09 PM";"N/A";"Http";"Request";"https://prod-109.westeurope.logic.azure.com:443/workflows/6dcfc148196b468088cf9b15615ea1bc/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=U60hN3kD9ci5NvcNv6iiBuEaqCuj96H1x24pi5Niz0I"
"db230e5a-bbd6-475b-8391-5392d7d68b91";"VDM 4285 - Vendor Correspondence [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/db230e5a-bbd6-475b-8391-5392d7d68b91/details";"Stopped";"3/2/2023 7:53:37 AM";"11/7/2023 9:14:39 AM";"N/A";"SharePoint";"GetOnNewItems";"N/A"
"9eced834-b135-4a41-a728-63f249824062";"VDM 4285 - VDL Changes Propagation [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/9eced834-b135-4a41-a728-63f249824062/details";"Stopped";"3/2/2023 7:55:25 AM";"11/7/2023 9:08:48 AM";"N/A";"SharePoint";"GetOnChangedItems";"N/A"
"02739af3-ab40-42d7-9680-6ddbb7bfc565";"VDM 4285 - VALIDATE EXCEL DATA [TBD]";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/02739af3-ab40-42d7-9680-6ddbb7bfc565/details";"Stopped";"3/2/2023 7:53:53 AM";"11/7/2023 9:08:18 AM";"N/A";"SharePoint";"GetOnUpdatedFileItems";"N/A"
